date,user,pc,to,cc,bcc,from,activity,size,attachments
2011-05-01 14:33:10,MJA2380,PC-2940,Dora.Aretha.Macdonald@dtaa.com;Chandler.Quamar.Cantrell@dtaa.com,Quail.Wilma.Long@dtaa.com,,Mercedes.Josephine.Ayala@dtaa.com,View,173744,C:\XZQMITQ3.txt(153011)
2011-05-01 14:33:14,IRS1337,PC-1290,Idola_R_Sexton@msn.com,,,Casey-Bentley@optonline.net,View,25775,
2011-05-01 14:33:14,WBB2321,PC-3292,Lillith.Marny.Wade@dtaa.com;Allen.Vernon.Summers@dtaa.com;Barclay.Mason.French@dtaa.com,Sydnee.Portia.Padilla@dtaa.com,,Wilma.Bell.Buckner@dtaa.com,View,24599,
2011-05-01 14:34:01,WRW2331,PC-9106,MacKensie.L.Farley@sbcglobal.net;Nasim-Ward@netzero.com;Jane.Hale@optonline.net;Bray_Lars@sbcglobal.net,,,Wallace-Wang@optonline.net,View,22000,
2011-05-01 14:34:39,IRS1337,PC-1290,JCW832@juno.com,Idola_R_Sexton@msn.com,,Idola_R_Sexton@msn.com,View,39801,
2011-05-01 14:34:44,AJS3021,PC-4517,Alexander.Abraham.Decker@dtaa.com;Lana.Abra.Hart@dtaa.com;Quinn.Ifeoma.Taylor@dtaa.com;Silas.Jermaine.Delacruz@dtaa.com;Amos.Joel.Sweet@dtaa.com,,,Caldwell.Adrian.Stephenson@dtaa.com,View,34608,
2011-05-01 14:35:13,DCM3596,PC-0355,DCM1968@sbcglobal.net;Gilbert-Fritz@charter.net,,,Jessamine_Stuart@bellsouth.net,View,18718,
2011-05-01 14:35:24,EDJ1970,PC-1301,Leo.Cedric.Cooke@dtaa.com;Wood-Ronan@northropgrumman.com;Erasmus.Duncan.Joseph@dtaa.com,Casey.Kareem.Guthrie@dtaa.com,,Jordan.Yvette.William@dtaa.com,View,1601958,C:\69S7n15\O0NL4T3M.jpg(849772);C:\69S7n15\QPKYCMOE.doc(723028)
2011-05-01 14:35:36,WBB2321,PC-3292,Mccarty-Baker@earthlink.net;Lillith.M.Wade@charter.net,Nasim-Ward@netzero.com,Wilma_Buckner@verizon.net,Wilma_Buckner@verizon.net,Send,20611,
2011-05-01 14:36:53,SOB0089,PC-6172,Ulla_M_Mann@aol.com,Serena_Ball@sbcglobal.net,,Serena_Ball@sbcglobal.net,View,22546,
2011-05-01 14:36:55,WBB2321,PC-3292,Mccarty-Baker@earthlink.net,Wilma_Buckner@verizon.net,,Wilma_Buckner@verizon.net,Send,255946,C:\WBB2321\1D0A907S.doc(81102);C:\19VpQ31\NHOU6G50.doc(140870)
2011-05-01 14:37:11,JLC0216,PC-3253,Anthony.Timothy.Cline@dtaa.com;Aiko.Aimee.Hyde@dtaa.com,Anjolie.Uta.Alston@dtaa.com;Jonathan.Laith.Casey@dtaa.com,,Grace.Nell.Tate@dtaa.com,View,33486,
2011-05-01 14:37:50,WBB2321,PC-3292,Barclay.Mason.French@dtaa.com,Wilma.Bell.Buckner@dtaa.com,,Wilma.Bell.Buckner@dtaa.com,View,31166,
2011-05-01 14:38:36,CJH2330,PC-1768,EJP3718@yahoo.com,Hall.Colton@verizon.net,,Hall.Colton@verizon.net,View,36736,
2011-05-01 14:38:47,TJD0106,PC-6916,Tara.Fallon.Hoover@dtaa.com,,,Theodore.Jack.Donovan@dtaa.com,View,22249,
2011-05-01 14:38:48,MJA2380,PC-2940,Chandler.Quamar.Cantrell@dtaa.com;Ira.August.Garrison@dtaa.com;Quail.Wilma.Long@dtaa.com;Quinn.Madeline.Prince@dtaa.com;Jerry.Cody.Hess@dtaa.com,,,Mercedes.Josephine.Ayala@dtaa.com,View,25062,
2011-05-01 14:38:58,WBB2321,PC-3292,Brent.Colton.Oconnor@dtaa.com,,,Wilma.Bell.Buckner@dtaa.com,View,32086,
2011-05-01 14:39:21,WBB2321,PC-3292,Wilma_Buckner@verizon.net;Hall.Colton@verizon.net,,,RJW19@verizon.net,View,1045122,C:\RJW2318\GZXQ2SOM.doc(1010493)
2011-05-01 14:39:48,ARK3198,PC-9151,CIG2@hotmail.com,Alyssa_Kennedy@juno.com,,Alyssa_Kennedy@juno.com,View,31958,
2011-05-01 14:40:32,SRS0129,PC-7008,Beck.Wallace.Johnson@dtaa.com;Inez.Sage.Marks@dtaa.com,Clark.Samuel.Gilliam@dtaa.com,,Samuel.Ronan.Shaw@dtaa.com,View,42150,
2011-05-01 14:41:03,RCH2447,PC-0226,Keegan.Vernon.Day@dtaa.com;Amity.Hiroko.Dudley@dtaa.com;Kelsey.Autumn.Curry@dtaa.com,Emma.Hollee.Welch@dtaa.com,Reagan.Cecilia.Hawkins@dtaa.com,Reagan.Cecilia.Hawkins@dtaa.com,Send,14778,
2011-05-01 14:42:51,EDJ1970,PC-1301,Leo.Cedric.Cooke@dtaa.com,Erasmus.Duncan.Joseph@dtaa.com,,Erasmus.Duncan.Joseph@dtaa.com,View,1870030,C:\84r4457\BKC9VQ7O.doc(434544);C:\EDJ1970\LQDMSL7Y.pdf(1397190)
2011-05-01 14:44:05,SOB0089,PC-6172,Simone_Patel@hotmail.com,Serena_Ball@sbcglobal.net,,Serena_Ball@sbcglobal.net,Send,29362,
2011-05-01 14:44:07,NBR3731,PC-7532,Rhonda_Lopez@yahoo.com,Randolph-Nolan@yahoo.com,,Randolph-Nolan@yahoo.com,View,37088,
2011-05-01 14:44:20,WBH1861,PC-8987,Quin.Faith.Daniel@dtaa.com;Orson.Dale.Buck@dtaa.com;Josiah.Sloane.Neal@dtaa.com;Ralph.Aladdin.Bates@dtaa.com,Elizabeth_C_Merritt@hp.com,William.Brent.Hampton@dtaa.com,William.Brent.Hampton@dtaa.com,Send,22363,
2011-05-01 14:44:54,UCW2995,PC-7862,Claudia_Velez@juno.com,,,Uriah.C.Weiss@netzero.com,Send,1032605,C:\369QB69\RIUHQ856.doc(992847)
2011-05-01 14:46:23,MAW0532,PC-4652,Mara_William@msn.com,,,Daryl_Bentley@charter.net,View,1273398,C:\12Dd3z2\9L7HLGNG.doc(1242053)
2011-05-01 14:47:14,MJA2380,PC-2940,Hunter.B.Schmidt@juno.com,WBS6@juno.com;Hess-Jerry@juno.com;Ayala-Mercedes@earthlink.net,,Hess-Jerry@juno.com,View,27748,
2011-05-01 14:48:26,DCM3596,PC-0355,Griffin.Kennan.Alvarado@dtaa.com;Kerry.Bo.Knight@dtaa.com;Sean.Orson.Hanson@dtaa.com,,,Drake.Ciaran.Mitchell@dtaa.com,Send,4505682,C:\DCM3596\M1IGJEWH.doc(676824);C:\AZCXPDSS.txt(1052501);C:\4DCUEGM5.pdf(1340980);C:\7TSGBZTP.pdf(1398945)
2011-05-01 14:48:34,WBH1861,PC-8987,William.Brent.Hampton@dtaa.com,Ralph.Aladdin.Bates@dtaa.com,,Garrett.Derek.Pennington@dtaa.com,View,1433227,C:\884zMM8\710OTSL1.doc(339978);C:\1O912XHW.doc(1065894)
2011-05-01 14:50:04,KAS2029,PC-6729,KAS55@bellsouth.net,,,Castaneda_Kiona@cox.net,View,21223,
2011-05-01 14:50:07,ABD3426,PC-8657,Tatyana.Alma.Camacho@dtaa.com,,Charles.Ulric.Lynn@dtaa.com,Arden.Brendan.Dorsey@dtaa.com,Send,1046267,C:\57L49D6\SJ0TGU0Q.pdf(1002728)
2011-05-01 14:50:55,UCW2995,PC-7862,Nina.Desiree.Howard@dtaa.com;Uriah.Cain.Weiss@dtaa.com;Keane.Samuel.Stone@dtaa.com,Claudia.Ignacia.Velez@dtaa.com,,Hermione.Cheyenne.Blair@dtaa.com,View,27509,
2011-05-01 14:52:07,RCH2447,PC-0226,Reagan.Cecilia.Hawkins@dtaa.com,Urielle.Yvonne.Welch@dtaa.com,,Benjamin.Zeph.Holland@dtaa.com,View,990858,C:\BZH1158\NNZPCWCO.doc(974407)
2011-05-01 14:53:12,CFL0156,PC-8841,Hedy.Ivana.Pennington@dtaa.com;Zenia.Nevada.Estes@dtaa.com;Elizabeth.Maxine.Owens@dtaa.com;Shana.Ella.Ramos@dtaa.com,,,Candace.Freya.Leonard@dtaa.com,View,28174,
2011-05-01 14:53:20,ARW0818,PC-0676,Whitaker-Alden@charter.net,,,Sonia_F_Leblanc@aol.com,View,23663,
2011-05-01 14:54:49,ARW0818,PC-0676,Odysseus.Hakeem.Frye@dtaa.com,,,Alden.Ross.Whitaker@dtaa.com,Send,15818,
2011-05-01 14:54:58,UCW2995,PC-7862,Amos.Joel.Sweet@dtaa.com;Lana.Abra.Hart@dtaa.com;Uriah.Cain.Weiss@dtaa.com,Shelly.Serena.Fields@dtaa.com;Tamekah.Keiko.Stephenson@dtaa.com,,Caldwell.Adrian.Stephenson@dtaa.com,View,40269,
2011-05-01 14:55:27,JSH3019,PC-3455,Ulla_M_Mann@aol.com,Harper-Jonah@earthlink.net,,Harper-Jonah@earthlink.net,View,980799,C:\BNEVA2OY.jpg(950323)
2011-05-01 14:55:43,SOB0089,PC-6172,Alice.Deborah.Sawyer@dtaa.com,Serena.Olympia.Ball@dtaa.com,,Serena.Olympia.Ball@dtaa.com,Send,52383,
2011-05-01 14:55:44,SRR2711,PC-6931,Vance.Jonah.Mann@dtaa.com;Kenyon.Ali.Adams@dtaa.com;Leslie.Gwendolyn.Jacobs@dtaa.com,Simone.Rae.Riggs@dtaa.com;Neil.Quentin.Ortiz@dtaa.com,,Scarlet.Blythe.Mays@dtaa.com,View,6779367,C:\75K7627\IS2V9C5D.doc(1837444);C:\0KNC94CH.doc(436312);C:\75K7627\YY2HBL91.doc(419087);C:\5Q6P7ZKI.pdf(948558);C:\75K7627\300NGIQN.zip(1046951);C:\261Gl79\0U6064UN.doc(1750561);C:\81sLW91\11FWTFBH.pdf(307933)
2011-05-01 14:55:45,SRR2711,PC-6931,Hammett.Kasimir.Kidd@dtaa.com;Hammett.Hamish.Donaldson@dtaa.com,Quemby.Kendall.Oneill@dtaa.com,,Simone.Rae.Riggs@dtaa.com,View,43282,
2011-05-01 14:56:23,WBB2321,PC-3292,Tallulah_D_Justice@netzero.com,Wilma_Buckner@verizon.net,,Wilma_Buckner@verizon.net,Send,23587,
2011-05-01 14:56:57,CBA1023,PC-1570,Lacey.Rama.Vang@dtaa.com,Oscar.Garrett.Warner@dtaa.com;Prescott.Hedley.Owen@dtaa.com,,Cheryl.Brianna.Aguirre@dtaa.com,Send,25247,
2011-05-01 14:56:57,NBR3731,PC-7532,Darrel_Young@cox.net,,Randolph-Nolan@yahoo.com;ROR4@juno.com,Randolph-Nolan@yahoo.com,Send,39653,
2011-05-01 14:57:25,SRR2711,PC-6931,Madeline_Rosario@gmail.com;Leslie_G_Jacobs@bellsouth.net,HHD9@juno.com,,Simone_Riggs@netzero.com,View,31084,
2011-05-01 14:57:32,ARW0818,PC-0676,Alden.Ross.Whitaker@dtaa.com;Sebastian.Asher.Bender@dtaa.com,Odette.Denise.Sloan@dtaa.com;George.Amos.Weaver@dtaa.com,,Edward.Raymond.Hancock@dtaa.com,View,29742,
2011-05-01 14:58:18,SRR2711,PC-6931,Vance.Jonah.Mann@dtaa.com;Scarlet.Blythe.Mays@dtaa.com,Simone.Rae.Riggs@dtaa.com,,Leslie.Gwendolyn.Jacobs@dtaa.com,View,18574,
2011-05-01 14:58:58,SRR2711,PC-6931,HKK1688@juno.com;Mary_D_Hodges@juno.com,,Simone_Riggs@netzero.com,Simone_Riggs@netzero.com,Send,40698,
2011-05-01 14:59:27,WBB2321,PC-3292,Cadman.Marvin.Holder@dtaa.com,Wilma.Bell.Buckner@dtaa.com,,Wilma.Bell.Buckner@dtaa.com,View,16402,
2011-05-01 14:59:38,ZDC2523,PC-2312,Carter.Charles.Wells@dtaa.com,Zenia.Dawn.Copeland@dtaa.com,,Zenia.Dawn.Copeland@dtaa.com,View,36482,
2011-05-01 15:00:02,ARW0818,PC-0676,Whitaker-Alden@charter.net,,,Whitaker-Drake@cox.net,View,27357,
2011-05-01 15:01:00,NBR3731,PC-7532,Nolan.Benjamin.Randolph@dtaa.com;Madison.Roary.Espinoza@dtaa.com,,,Cassidy.Eliana.Branch@dtaa.com,View,29192,
2011-05-01 15:01:26,KAS2029,PC-6729,KAS55@bellsouth.net,Rina.O.Sloan@msn.com,,JNW663@aol.com,View,32975,
2011-05-01 15:01:52,WBB2321,PC-3292,Heidi.M.Vargas@yahoo.com;RPH52@gmail.com,Jael.Hess@aol.com;Cheryl_Aguirre@bellsouth.net,Wilma_Buckner@verizon.net,Wilma_Buckner@verizon.net,Send,683625,C:\WBB2321\Q1Q8YMEA.doc(651470)
2011-05-01 15:02:31,LCC1963,PC-1027,James.Ulric.Hayden@dtaa.com;Fay.Cheyenne.Mcfadden@dtaa.com,Nicholas.Fletcher.Pruitt@dtaa.com,,Leo.Cedric.Cooke@dtaa.com,View,34788,
2011-05-01 15:02:37,ARW0818,PC-0676,Ocean.Tamara.Duran@dtaa.com,,,Alden.Ross.Whitaker@dtaa.com,Send,25085,
2011-05-01 15:02:37,ARW0818,PC-0676,Ocean_T_Duran@verizon.net,Whitaker-Alden@charter.net,,OHF8@netzero.com,View,19754,
2011-05-01 15:02:40,RCH2447,PC-0226,Vera.K.Marsh@gmail.com,Emma_H_Welch@netzero.com,,Reagan_Hawkins@aol.com,View,1426499,C:\79V6nX4\2UQ0HW7C.doc(1402573)
2011-05-01 15:03:16,SOB0089,PC-6172,Simone.Audra.Patel@dtaa.com,Serena.Olympia.Ball@dtaa.com,,Serena.Olympia.Ball@dtaa.com,Send,20702,
2011-05-01 15:04:05,KAS2029,PC-6729,Cairo.Micah.Boyd@dtaa.com,Rina.Octavia.Sloan@dtaa.com;Solomon.Travis.Calhoun@dtaa.com,,Keaton.Andrew.Stout@dtaa.com,Send,2100018,C:\66Fw6C2\PKJLBR3Y.doc(2076066)
2011-05-01 15:04:22,ARW0818,PC-0676,Alden.Ross.Whitaker@dtaa.com;Aphrodite.Kalia.Dorsey@dtaa.com;Arthur.Jerome.Quinn@dtaa.com,,,Kitra.Quincy.Douglas@dtaa.com,View,27008,
2011-05-01 15:04:23,JSH3019,PC-3455,Jonah.Steel.Harper@dtaa.com;Winifred.Kelsie.Garza@dtaa.com,,,Cathleen.Bianca.Burnett@dtaa.com,View,24996,
2011-05-01 15:04:41,WRF3534,PC-7714,Thomas.Keefe.Moore@dtaa.com;Grant.Odysseus.Barrera@dtaa.com;Kendall.John.Rosales@dtaa.com;Wyatt.Rajah.Francis@dtaa.com,,,Lane.Maxwell.Johnson@dtaa.com,View,24373,
2011-05-01 15:05:09,RCH2447,PC-0226,Reagan.Cecilia.Hawkins@dtaa.com,,,Ira.Raja.Boyd@dtaa.com,View,3214012,C:\IRB2456\S8RNNS3J.doc(221949);C:\IRB2456\N8Y2VJ7O.doc(1138139);C:\OTWPTK6M.doc(1818103)
2011-05-01 15:05:52,MMS0241,PC-2800,Molly_Shannon@aol.com;Zoe_Summers@cox.net,Rosalyn_M_Berry@hotmail.com;Marny_Sargent@sbcglobal.net,,Marny_Sargent@sbcglobal.net,View,18162,
2011-05-01 15:06:24,ARW0818,PC-0676,Alden.Ross.Whitaker@dtaa.com,,,Germane.Casey.Mcmahon@dtaa.com,View,15207,
2011-05-01 15:06:31,ARK3198,PC-9151,DAB6@boeing.com,Alyssa.Ria.Kennedy@dtaa.com,,Alyssa.Ria.Kennedy@dtaa.com,Send,37456,
2011-05-01 15:07:01,MAW0532,PC-4652,Griffin.Nero.Delgado@dtaa.com;Mara.Azalia.William@dtaa.com;Clayton.Amal.Cline@dtaa.com,Kiayada.Miranda.Bullock@dtaa.com;Gabriel.Allistair.Hines@dtaa.com,,Kaden.Aubrey.Craig@dtaa.com,View,993430,C:\G3ETLCTV.doc(954618)
2011-05-01 15:07:42,MJA2380,PC-2940,Jerry.Cody.Hess@dtaa.com;Mercedes.Josephine.Ayala@dtaa.com;Lenore.Katell.Hogan@dtaa.com;REB363@harris.com,Yardley.Abel.Simmons@dtaa.com,,Mari.Rina.Wells@dtaa.com,View,2137061,C:\53PRhQ0\K4Q52VC2.pdf(2058830);C:\18y1j85\1REY2D1H.zip(49686)
2011-05-01 15:07:52,ARK3198,PC-9151,Geoffrey.Rahim.Griffin@dtaa.com;Colorado.Isaac.Gilbert@dtaa.com;Tobias.Davis.Vinson@dtaa.com,,,Alyssa.Ria.Kennedy@dtaa.com,View,953795,C:\171yWz8\HTJGHUNO.txt(919867)
2011-05-01 15:07:55,SOB0089,PC-6172,Alice_D_Sawyer@comcast.net;Cameran.N.Fry@aol.com,,,Serena_Ball@sbcglobal.net,View,37455,
2011-05-01 15:08:31,NBR3731,PC-7532,Fletcher.B.Macdonald@aol.com;HAP599@charter.net;Mills-Garth@gmail.com;Jenna_Jackson@verizon.net,Randolph-Nolan@yahoo.com,,Randolph-Nolan@yahoo.com,View,53187,
2011-05-01 15:09:19,MJA2380,PC-2940,Yardley.Aidan.Vang@dtaa.com;Sybil.Yolanda.Moses@dtaa.com,Colin.Ignatius.Hines@dtaa.com,Mercedes.Josephine.Ayala@dtaa.com,Mercedes.Josephine.Ayala@dtaa.com,Send,60340,
2011-05-01 15:09:33,JJH1389,PC-3684,Jonathan.Jelani.Hooper@dtaa.com,,,Timothy.Brent.Warner@dtaa.com,View,55651,
2011-05-01 15:10:06,RCH2447,PC-0226,Nerea.Erin.Cabrera@dtaa.com,Reagan.Cecilia.Hawkins@dtaa.com,,Reagan.Cecilia.Hawkins@dtaa.com,View,1326092,C:\79yf3F2\3MSVG4YM.jpg(131329);C:\79V6nX4\Q1CIIJPI.doc(1158438)
2011-05-01 15:11:55,WRF3534,PC-7714,Hyacinth.Jana.Rivas@dtaa.com;Lane.Maxwell.Johnson@dtaa.com;Cade.Chandler.Fletcher@dtaa.com;Simon.Robert.Lamb@dtaa.com,,Wyatt.Rajah.Francis@dtaa.com,Wyatt.Rajah.Francis@dtaa.com,Send,12985,
2011-05-01 15:11:59,MBH0527,PC-9620,Meredith.Bo.Hurst@dtaa.com,Portia.Oprah.Day@dtaa.com,,Portia.Oprah.Day@dtaa.com,View,538243,C:\25dxJX0\61XJ7I64.doc(514852)
2011-05-01 15:12:31,MBH0527,PC-9620,Meredith.Bo.Hurst@dtaa.com,Kennan.Kermit.Barnes@dtaa.com,,Kennan.Kermit.Barnes@dtaa.com,View,25887,
2011-05-01 15:12:33,BWJ0136,PC-4366,Martina.E.Collins@juno.com;BWJ2@charter.net,,,Sage_Gilbert@gmail.com,View,40418,
2011-05-01 15:13:32,TKS3035,PC-3025,Jayme_Pitts@cox.net;Tamekah_Stephenson@verizon.net,Shelly_Fields@gmail.com;Gisela_Stephens@comcast.net,,Quinn.Taylor@charter.net,View,21297,
2011-05-01 15:13:37,DMH0011,PC-3875,Kasimir.Axel.Medina@dtaa.com;Fuller.Taylor.Spears@dtaa.com,Ian.Ira.Whitehead@dtaa.com;Vance.Sawyer.Fischer@dtaa.com,,Deborah.Madaline.Horton@dtaa.com,Send,28771,
2011-05-01 15:13:41,LCC1963,PC-1027,LCC6@earthlink.net,Camilla_Puckett@cox.net,,Camilla_Puckett@cox.net,View,35542,
2011-05-01 15:13:49,ARK3198,PC-9151,HAG5668@aol.com;DSN135@earthlink.net,Alyssa_Kennedy@juno.com,,Alyssa_Kennedy@juno.com,View,1601281,C:\UI9RN83D.pdf(533652);C:\ARK3198\XFJXDW3U.doc(1044158)
2011-05-01 15:14:17,JJH1389,PC-3684,CCT3223@msn.com,,,Jonathan_Hooper@cox.net,Send,33480,
2011-05-01 15:15:00,BWJ0136,PC-4366,Sage.Whitney.Gilbert@dtaa.com;Lance.Norman.Alvarez@dtaa.com,Colin.Duncan.Yates@dtaa.com;Grady.Ross.Pena@dtaa.com,,Beck.Wallace.Johnson@dtaa.com,Send,25225,
2011-05-01 15:15:09,LCC1963,PC-1027,Farrah.Angelica.Welch@dtaa.com;Leo.Cedric.Cooke@dtaa.com;Arden.Herrod.Hensley@dtaa.com,Vincent.Andrew.Brewer@dtaa.com,,Jordan.Yvette.William@dtaa.com,View,37242,
2011-05-01 15:15:09,ZDC2523,PC-2312,BNR7397@aol.com,,,Zenia.D.Copeland@optonline.net,View,23231,
2011-05-01 15:15:15,CDC3413,PC-1539,Aubrey.Ivor.Burch@dtaa.com;Nicholas.Dieter.Key@dtaa.com,Constance.Darryl.Craig@dtaa.com,,Constance.Darryl.Craig@dtaa.com,View,1582592,C:\26P7qn4\19X7E3G8.pdf(635313);C:\16SBK31\3TKTLBFJ.doc(928588)
2011-05-01 15:15:38,JJH1389,PC-3684,Jonathan.Jelani.Hooper@dtaa.com,,,Timothy.Brent.Warner@dtaa.com,View,55651,
2011-05-01 15:17:06,TDK1689,PC-7593,Emi.C.Bowers@charter.net;Taylor_D_Kane@msn.com;Lang-Harper@yahoo.com;RJW19@verizon.net,,,SNM6@juno.com,View,4432924,C:\63m94L6\9X7GAUIK.doc(1959934);C:\UR3QN3AR.doc(926123);C:\826Gz69\D95ENS1Z.doc(1516694)
2011-05-01 15:17:22,ABD3426,PC-8657,ABD8534@yahoo.com,,,Burch-Aubrey@sbcglobal.net,View,43344,
2011-05-01 15:18:03,ACH1910,PC-0328,Hasad.Noble.Gentry@dtaa.com;Gray.Patrick.Lindsey@dtaa.com;Mechelle.Oprah.Bridges@dtaa.com;Quincy.Joshua.Olsen@dtaa.com,,Aurora.Celeste.Hogan@dtaa.com,Aurora.Celeste.Hogan@dtaa.com,Send,913396,C:\2YYTVAPQ.jpg(899171)
2011-05-01 15:18:23,RCH2447,PC-0226,Melvin.Amos.Beck@dtaa.com;Blossom.Ferrell@northropgrumman.com,Reagan.Cecilia.Hawkins@dtaa.com,,Gabriel.Allistair.Hines@dtaa.com,View,2816009,C:\OGDEXTMV.doc(1087515);C:\42Q6727\QGF5W06K.doc(1694629)
2011-05-01 15:19:14,THF2879,PC-2467,Maxwell-Elton@charter.net,THF7@charter.net,,THF7@charter.net,View,873042,C:\THF2879\CP0G1H3X.pdf(827742)
2011-05-01 15:20:14,QBL1386,PC-2737,Kuame.Merrill.Ballard@dtaa.com;Guinevere.Francesca.Blankenship@dtaa.com,Quinn.Barry.Lucas@dtaa.com,,Audra.Jayme.Bass@dtaa.com,View,167264,C:\S69PEVEB.pdf(130252)
2011-05-01 15:20:49,MTS0465,PC-6836,Ballard-Jamal@comcast.net,,,Micah.T.Sanchez@verizon.net,Send,1340504,C:\74g8F15\CQIKGPNW.txt(1305859)
2011-05-01 15:20:50,QBL1386,PC-2737,Quinn.Barry.Lucas@dtaa.com,,,Penelope.Minerva.Goff@dtaa.com,View,35775,
2011-05-01 15:21:10,QBL1386,PC-2737,Roman-Kasimir@earthlink.net,,Leah_K_Stephenson@comcast.net,QBL8@gmail.com,Send,1188303,C:\6HUZUH3J.txt(1170742)
2011-05-01 15:21:28,KAS2029,PC-6729,Stephanie.J.Osborne@raytheon.com;Gage.Cedric.Prince@dtaa.com;Orli.Ursa.James@dtaa.com;Keaton.Andrew.Stout@dtaa.com,Lara.Rose.Key@dtaa.com,,Nicholas.Fletcher.Pruitt@dtaa.com,View,159465,C:\88K3jd4\0PODIZSP.doc(109164)
2011-05-01 15:21:42,QBL1386,PC-2737,Kuame.Merrill.Ballard@dtaa.com;Guinevere.Francesca.Blankenship@dtaa.com,Quinn.Barry.Lucas@dtaa.com,,Audra.Jayme.Bass@dtaa.com,View,167264,C:\S69PEVEB.pdf(130252)
2011-05-01 15:21:44,MMS0241,PC-2800,Jared.Price.Johns@dtaa.com;Rajah.Lester.Sargent@dtaa.com,Aiko.Deborah.Mosley@dtaa.com;Marny.Molly.Sargent@dtaa.com,,Marny.Molly.Sargent@dtaa.com,View,20280,
2011-05-01 15:23:07,ACH1910,PC-0328,Lunea.Evelyn.Massey@dtaa.com;Hector.Quamar.Fulton@dtaa.com;Maile.Veronica.Shelton@dtaa.com,,Aurora.Celeste.Hogan@dtaa.com,Aurora.Celeste.Hogan@dtaa.com,Send,578531,C:\ACH1910\2N6FJJKK.doc(41017);C:\ONWSPHW6.txt(497819)
2011-05-01 15:23:19,MMS0241,PC-2800,Jared.Price.Johns@dtaa.com;Rajah.Lester.Sargent@dtaa.com,Aiko.Deborah.Mosley@dtaa.com;Marny.Molly.Sargent@dtaa.com,,Marny.Molly.Sargent@dtaa.com,View,20280,
2011-05-01 15:24:05,THF2879,PC-2467,Dora-Cameron@earthlink.net,,,THF7@charter.net,View,603270,C:\59Q9T9AL.doc(582828)
2011-05-01 15:24:22,JSH3019,PC-3455,Cody.Thomas.Hansen@dtaa.com,Jonah.Steel.Harper@dtaa.com,,Jonah.Steel.Harper@dtaa.com,Send,622949,C:\X6ZV24WZ.doc(359691);C:\JSH3019\3XK037TD.doc(228336)
2011-05-01 15:25:17,ATT1191,PC-2057,ATT9@hotmail.com,,,Lott-Hamish@juno.com,View,32354,
2011-05-01 15:25:29,ATT1191,PC-2057,ATT9@hotmail.com,Ann.T.Daniels@netzero.com,,Ann.T.Daniels@netzero.com,View,31876,
2011-05-01 15:26:00,JSH3019,PC-3455,Cody.Thomas.Hansen@dtaa.com,Jonah.Steel.Harper@dtaa.com,,Jonah.Steel.Harper@dtaa.com,Send,407207,C:\X6ZV24WZ.doc(359691)
2011-05-01 15:26:04,GES2626,PC-8285,Grace.Emily.Shields@dtaa.com;Darrel.Emma.Young@dtaa.com,,,Sage.Karly.Booth@dtaa.com,View,54687,
2011-05-01 15:26:11,JSH3019,PC-3455,Cody.Thomas.Hansen@dtaa.com;Dustin.Walter.Cole@dtaa.com;Cathleen.Bianca.Burnett@dtaa.com,Aubrey.Kimberly.Grant@dtaa.com,Jonah.Steel.Harper@dtaa.com,Jonah.Steel.Harper@dtaa.com,Send,403614,C:\C285RAJJ.doc(381922)
2011-05-01 15:26:38,MMS0241,PC-2800,Padilla_Latifah@msn.com;Alyssa_J_Montoya@gmail.com;QRJ75@bellsouth.net,,Marny_Sargent@sbcglobal.net;JPJ3268@comcast.net,Marny_Sargent@sbcglobal.net,Send,42757,
2011-05-01 15:26:46,MMS0241,PC-2800,Molly.Dai.Shannon@dtaa.com,Marny.Molly.Sargent@dtaa.com,,Marny.Molly.Sargent@dtaa.com,View,1937263,C:\MMS0241\7RCZJOQ4.pdf(808510);C:\94RWR61\1WVJ0XOO.pdf(1094301)
2011-05-01 15:26:51,MMS0241,PC-2800,Jared.Price.Johns@dtaa.com,Marny.Molly.Sargent@dtaa.com,,Marny.Molly.Sargent@dtaa.com,View,22293,
2011-05-01 15:27:46,DMH0011,PC-3875,Deborah.Madaline.Horton@dtaa.com,,,Jonah.Cairo.Haley@dtaa.com,View,19715,
2011-05-01 15:27:52,ZDC2523,PC-2312,Solomon.Ciaran.Conley@dtaa.com;Shaeleigh.Lysandra.Buck@dtaa.com;Jeanette.Maile.Hendrix@dtaa.com;Beck.Macaulay.Shaffer@dtaa.com,Zenia.Dawn.Copeland@dtaa.com,,Zenia.Dawn.Copeland@dtaa.com,View,5798923,C:\9LHAY0AN.doc(1772737);C:\3QWS545H.doc(1155699);C:\TNTCWXRL.zip(649752);C:\HWDNA4XR.doc(1325831);C:\ZDC2523\CWSFRXTJ.doc(868428)
2011-05-01 15:28:54,DFC2060,PC-2360,Howard.Sean.Ashley@dtaa.com,Davis.Finn.Conrad@dtaa.com,,Kaseem.Zahir.Knox@dtaa.com,View,27702,
2011-05-01 15:29:03,ZDC2523,PC-2312,Vivien-Vaughan@hotmail.com,Zenia.D.Copeland@optonline.net,,Zenia.D.Copeland@optonline.net,View,42555,
2011-05-01 15:29:59,MTS0465,PC-6836,Anika_C_Wood@gmail.com,,,Micah.T.Sanchez@verizon.net,Send,16700,
2011-05-01 15:30:00,MMS0241,PC-2800,Adrian.Declan.Mathews@dtaa.com,Marny.Molly.Sargent@dtaa.com,,Marny.Molly.Sargent@dtaa.com,View,30186,
